gvkey,year,exec_fullname,gender,page,joined_co,salary,bonus,stock_awards,option_awards,total_curr,tdc1,tdc1_pct,tdc2,ceo_duality,sic,roa,roe,tobin_q,firm_size,leverage,rd_intensity,capex_ratio,cash_ratio,op_margin
177871,2017,Krishan Aruna Canekeratne,MALE,58,NA,500,0,7294.531,0,500,8772.997,86.846,10239.337,1,7370,0.00112650245243356,0.0023090563251387,1.2880961749222948,7.014976063266841,0.2692493576959701,NA,0.01445947645484108,0.2165849188810435,0.04863868697883447
177871,2018,Krishan Aruna Canekeratne,MALE,58,NA,513,0,6920.73,0,513,7979.479,-9.045,9572.904,1,7370,0.01425729355136943,0.03242591904565857,1.4222051210050923,7.032159016013384,0.32033876304335734,NA,0.03171113130290965,0.19705988575445063,0.06600804735776283
177871,2019,Krishan Aruna Canekeratne,MALE,58,NA,525,0,7710.743,0,525,8235.743,3.212,8235.743,1,7370,0.03582617774576741,0.09489923073418031,0.6400406262363816,7.198233688037843,0.41092705152397,NA,0.00974820259568144,0.2253297703106875,0.06359299023152781
177943,2007,Scot W. Melland,MALE,61,NA,413,70,0,537.463,483,1214.071,NA,863.158,0,7370,0.04539692669803007,0.12855330896068046,1.454277533981094,5.83360240498417,0.3641824776704031,0.0294204425711275,0.01030776932377403,0.16884424758553457,0.24708113804004217
177943,2008,Scot W. Melland,MALE,61,NA,439.654,0,0,600.03,439.654,1315.387,8.345,1315.387,0,7370,0.05422909993678686,0.12433404045147604,0.8963438794500811,5.646043892551186,0.28781399093827364,0.02854672954473611,0.01402342770571637,0.21768272656964568,0.271571328116432
177943,2009,Scot W. Melland,MALE,61,NA,440,0,0,462,440,1230.34,-6.466,768.34,1,7370,0.05138351964350326,0.09077513120710536,1.5592470149111617,5.570460583894154,0.19157890727657065,0.03514833031793511,0.01138047266287063,0.18715697663346728,0.2413015610368121
177943,2010,Scot W. Melland,MALE,61,NA,497.923,0,182.4,536.892,497.923,2161.765,75.705,5651.373,1,7370,0.05929618915543954,0.10603892788410288,2.920948663725755,5.764319249476946,0.1286387510118536,0.05230354194283587,0.01451421615075206,0.14180382904223743,0.25547105746645266
177943,2011,Scot W. Melland,MALE,61,NA,500,0,841,443.96,500,2304.21,6.589,10300.544,1,7370,0.10448008137803406,0.16298944631385745,1.6527777607559333,5.7880562188575535,0.0459589800783141,0.05758946016859265,0.02382513527259803,0.18450998535440505,0.3242003014570424
177943,2012,Scot W. Melland,MALE,61,NA,525,0,1143.675,571.812,525,2727.237,18.359,2627.177,1,7370,0.10752053750388166,0.19978703091723585,1.5279180193659487,5.869946419672853,0.12985913107303165,0.08305052645587957,0.01666149112158766,0.11917115998080342,0.3017152685001766
177943,2013,"Michael P. Durney, CPA",MALE,61,NA,432.923,0,1232.6,1119.853,432.923,3096.204,155.74,1976.351,0,7370,0.03862200784041498,0.09681071675446332,0.9416497678542984,6.041779738308528,0.28290157164898333,0.10510019580105116,0.02509265620802537,0.09355008189881632,0.2121349809351608
